property_id,purpose,city,location,beds,baths,area_yard,price,date_added
Property_1500,Sale,Karachi,"Defence View Phase 2, Defence View Society",7,6,120 Sq. Yd.,2.55 Crore,2025-04-26
Property_1501,Sale,Karachi,"DHA Phase 8, DHA Defence",4,4,300 Sq. Yd.,10 Crore,2025-04-24
Property_1502,Sale,Karachi,"Bahria Town - Precinct 27, Bahria Town Karachi",3,3,235 Sq. Yd.,1.42 Crore,2025-04-24
Property_1503,Sale,Karachi,"Federal B Area - Block 10, Federal B Area",8,7,400 Sq. Yd.,7.3 Crore,2025-04-24
Property_1504,Sale,Karachi,"Bahria Town - Precinct 15, Bahria Town Karachi",3,3,125 Sq. Yd.,1.05 Crore,2025-04-24
Property_1505,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,3,125 Sq. Yd.,,2025-04-24
Property_1506,Sale,Karachi,"DHA Phase 7, DHA Defence",5,6,500 Sq. Yd.,1.25 Crore,2025-04-24
Property_1507,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,"1,000 Sq. Yd.",13 Crore,2025-04-26
Property_1508,Sale,Karachi,"DHA Phase 8 - Zone A, DHA Phase 8",7,6,"1,000 Sq. Yd.",22 Crore,2025-04-26
Property_1509,Sale,Karachi,"DHA Phase 8, DHA Defence",4,4,500 Sq. Yd.,28 Crore,2025-04-25
Property_1510,Sale,Karachi,"Karachi Memon Cooperative Housing Society, Scheme 33",11,7,"2,203 Sq. Yd.",14.5 Crore,2025-04-26
Property_1511,Sale,Karachi,"DHA Phase 8, DHA Defence",4,4,100 Sq. Yd.,55 Crore,2025-04-26
Property_1512,Sale,Karachi,"Khayaban-e-Qasim, DHA Phase 8",6,6,"1,000 Sq. Yd.",5.6 Crore,2025-04-26
Property_1513,Sale,Karachi,"PECHS Block 6, PECHS",250 Sq. Yd.,,,35 Crore,2025-04-24
Property_1514,Sale,Karachi,"DHA Defence, Karachi",6,6,550 Sq. Yd.,10.9 Crore,2025-04-24
Property_1515,Sale,Karachi,"North Nazimabad, Karachi",5,6,400 Sq. Yd.,17 Crore,2025-04-24
Property_1516,Sale,Karachi,"Askari 6, Malir Cantonment",4,4,275 Sq. Yd.,9.99 Crore,2025-04-24
Property_1517,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,"1,000 Sq. Yd.",5.6 Crore,2025-04-24
Property_1518,Sale,Karachi,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",6,6,240 Sq. Yd.,25 Crore,2025-04-26
Property_1519,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",4,5,120 Sq. Yd.,3.75 Crore,2025-04-26
Property_1520,Sale,Karachi,"Gulshan-e-Maymar - Sector W, Gulshan-e-Maymar",6,7,400 Sq. Yd.,2.25 Crore,2025-04-26
Property_1521,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",4,5,170 Sq. Yd.,7.5 Crore,2025-04-26
Property_1522,Sale,Karachi,"Meerut Society, Scheme 33",6,7,400 Sq. Yd.,2.4 Crore,2025-04-26
Property_1523,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",2,3,120 Sq. Yd.,5.7 Crore,2025-04-26
Property_1524,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",4,5,120 Sq. Yd.,1.45 Crore,2025-04-26
Property_1525,Sale,Karachi,"Gulshan-e-Maymar - Sector Z, Gulshan-e-Maymar",6,6,240 Sq. Yd.,1.85 Crore,2025-04-26
Property_1526,Sale,Karachi,"HMR Waterfront, DHA Phase 8",1,1,750 Sq. Yd.,2.99 Crore,2025-04-24
Property_1527,Sale,Karachi,"DHA Phase 2, DHA Defence",5,5,"1,000 Sq. Yd.",18 Crore,2025-04-26
Property_1528,Sale,Karachi,"DHA Phase 2, DHA Defence",5,5,"1,000 Sq. Yd.",17.7 Crore,2025-04-26
Property_1529,Sale,Karachi,"Bahria Hills, Bahria Town Karachi",6,7,500 Sq. Yd.,7.5 Crore,2025-04-26
Property_1530,Sale,Karachi,"DHA Phase 7, DHA Defence",5,6,300 Sq. Yd.,,2025-04-26
Property_1531,Sale,Karachi,"DHA Phase 8 - Zone A, DHA Phase 8",6,6,600 Sq. Yd.,7.25 Crore,2025-04-26
Property_1532,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,500 Sq. Yd.,14 Crore,2025-04-25
Property_1533,Sale,Karachi,"PECHS Block 6, PECHS",6,6,"1,000 Sq. Yd.",23 Crore,2025-04-24
Property_1534,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,29 Crore,2025-04-26
Property_1535,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,666 Sq. Yd.,1.55 Crore,2025-04-26
Property_1536,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,"1,000 Sq. Yd.",30 Crore,2025-04-26
Property_1537,Sale,Karachi,"DHA Phase 7, DHA Defence",6,6,500 Sq. Yd.,28 Crore,2025-04-26
Property_1538,Sale,Karachi,"Malir Cantonment, Cantt",4,4,550 Sq. Yd.,12 Crore,2025-04-24
Property_1539,Sale,Karachi,"DOHS Phase 1, Malir Cantonment",6,7,550 Sq. Yd.,15 Crore,2025-04-24
Property_1540,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,21 Crore,2025-04-24
Property_1541,Sale,Karachi,"DHA Phase 8, DHA Defence",6,7,500 Sq. Yd.,13 Crore,2025-04-24
Property_1542,Sale,Karachi,"DHA Phase 8 - Zone A, DHA Phase 8",4,5,500 Sq. Yd.,14 Crore,2025-04-24
Property_1543,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",6,6,200 Sq. Yd.,26 Crore,2025-04-26
Property_1544,Sale,Karachi,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",6,7,260 Sq. Yd.,3 Crore,2025-04-26
Property_1545,Sale,Karachi,"Gulshan-e-Maymar - Sector Y, Gulshan-e-Maymar",6,7,200 Sq. Yd.,4.25 Crore,2025-04-26
Property_1546,Sale,Karachi,"Gulshan-e-Maymar - Sector Z, Gulshan-e-Maymar",6,7,200 Sq. Yd.,3.5 Crore,2025-04-26
Property_1547,Sale,Karachi,"Gulshan-e-Maymar - Sector Q, Gulshan-e-Maymar",4,5,120 Sq. Yd.,3.25 Crore,2025-04-26
Property_1548,Sale,Karachi,"Gulshan-e-Maymar - Sector S, Gulshan-e-Maymar",6,6,600 Sq. Yd.,2.2 Crore,2025-04-26
Property_1549,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",6,7,200 Sq. Yd.,8.25 Crore,2025-04-26
Property_1550,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",6,7,400 Sq. Yd.,3.1 Crore,2025-04-26
Property_1551,Sale,Karachi,"Falcon Complex New Malir, Malir",4,4,350 Sq. Yd.,7.9 Crore,2025-04-26
Property_1552,Sale,Karachi,"DHA Phase 6, DHA Defence",10,6,"1,000 Sq. Yd.",26.5 Crore,2025-04-26
Property_1553,Sale,Karachi,"DHA Phase 4, DHA Defence",5,6,300 Sq. Yd.,6.9 Crore,2025-04-26
Property_1554,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,4,125 Sq. Yd.,1.25 Crore,2025-04-24
Property_1555,Sale,Karachi,"Adamjee Nagar, Gulshan-e-Iqbal Town",6,6,200 Sq. Yd.,,2025-04-24
Property_1556,Sale,Karachi,"Gulshan-e-Iqbal - Block 9, Gulshan-e-Iqbal",7,6,509 Sq. Yd.,10 Crore,2025-04-24
Property_1557,Sale,Karachi,"Delhi Mercantile Society, Gulshan-e-Iqbal Town",7,6,860 Sq. Yd.,14 Crore,2025-04-24
Property_1558,Sale,Karachi,"KDA Scheme 1, Karachi",5,4,560 Sq. Yd.,26 Crore,2025-04-24
Property_1559,Sale,Karachi,"Sindh Baloch Housing Society, Gulistan-e-Jauhar",3,3,200 Sq. Yd.,19 Crore,2025-04-23
Property_1560,Sale,Karachi,"Naya Nazimabad, Karachi",4,5,120 Sq. Yd.,3.9 Crore,2025-04-23
Property_1561,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D, Gulshan-e-Iqbal",11,7,240 Sq. Yd.,3.5 Crore,2025-04-23
Property_1562,Sale,Karachi,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3,3,152 Sq. Yd.,10.25 Crore,2025-04-23
Property_1563,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,500 Sq. Yd.,1.58 Crore,2025-04-24
Property_1564,Sale,Karachi,"DHA Phase 8, DHA Defence",8,666 Sq. Yd.,,9.5 Crore,2025-04-24
Property_1565,Sale,Karachi,"Gulistan-e-Jauhar, Karachi",7,6,400 Sq. Yd.,20.79 Crore,2025-04-24
Property_1566,Sale,Karachi,"Gulistan-e-Jauhar, Karachi",5,6,600 Sq. Yd.,7.25 Crore,2025-04-24
Property_1567,Sale,Karachi,"Gulistan-e-Jauhar, Karachi",7,7,240 Sq. Yd.,10.5 Crore,2025-04-24
Property_1568,Sale,Karachi,"KDA Scheme 1, Karachi",6,6,"1,350 Sq. Yd.",6.65 Crore,2025-04-26
Property_1569,Sale,Karachi,"KDA Scheme 1, Karachi",1,1,600 Sq. Yd.,43.35 Crore,2025-04-26
Property_1570,Sale,Karachi,"KDA Scheme 1, Karachi",1,1,"1,000 Sq. Yd.",22 Crore,2025-04-26
Property_1571,Sale,Karachi,"KDA Scheme 1 Extension, Karachi",6,6,600 Sq. Yd.,28 Crore,2025-04-26
Property_1572,Sale,Karachi,"North Nazimabad - Block F, North Nazimabad",6,6,775 Sq. Yd.,25 Crore,2025-04-26
Property_1573,Sale,Karachi,"North Karachi, Karachi",4,5,120 Sq. Yd.,17.4 Crore,2025-04-26
Property_1574,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,3,234 Sq. Yd.,1.7 Crore,2025-04-26
Property_1575,Sale,Karachi,"Gulshan-e-Maymar, Gadap Town",4,5,120 Sq. Yd.,1.4 Crore,2025-04-26
Property_1576,Sale,Karachi,"Bahria Town - Precinct 6, Bahria Town Karachi",5,5,272 Sq. Yd.,2.55 Crore,2025-04-23
Property_1577,Sale,Karachi,"Bahria Town - Precinct 4, Bahria Town Karachi",6,6,500 Sq. Yd.,4.75 Crore,2025-04-23
Property_1578,Sale,Karachi,"DHA Phase 5, DHA Defence",5,5,500 Sq. Yd.,11.5 Crore,2025-04-23
Property_1579,Sale,Karachi,"DHA Phase 6, DHA Defence",4,4,300 Sq. Yd.,8 Crore,2025-04-23
Property_1580,Sale,Karachi,"DHA Phase 6, DHA Defence",4,6,300 Sq. Yd.,,2025-04-23
Property_1581,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,"1,000 Sq. Yd.",10 Crore,2025-04-23
Property_1582,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,"1,000 Sq. Yd.",35 Crore,2025-04-23
Property_1583,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,666 Sq. Yd.,15 Crore,2025-04-23
Property_1584,Sale,Karachi,"DHA Phase 6, DHA Defence",6,7,500 Sq. Yd.,17 Crore,2025-04-23
Property_1585,Sale,Karachi,"DHA Phase 8, DHA Defence",6,7,"1,000 Sq. Yd.",18 Crore,2025-04-23
Property_1586,Sale,Karachi,"DHA Phase 7, DHA Defence",6,7,700 Sq. Yd.,44 Crore,2025-04-23
Property_1587,Sale,Karachi,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,152 Sq. Yd.,20.5 Crore,2025-04-23
Property_1588,Sale,Karachi,"Gulistan-e-Jauhar - Block 3, Gulistan-e-Jauhar",4,5,120 Sq. Yd.,1.32 Crore,2025-04-24
Property_1589,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,666 Sq. Yd.,3.3 Crore,2025-04-24
Property_1590,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,666 Sq. Yd.,14.25 Crore,2025-04-24
Property_1591,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",5,5,120 Sq. Yd.,24 Crore,2025-04-24
Property_1592,Sale,Karachi,"DHA Phase 8, DHA Defence",7,7,500 Sq. Yd.,3.5 Crore,2025-04-24
Property_1593,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",3,4,214 Sq. Yd.,24 Crore,2025-04-26
Property_1594,Sale,Karachi,"Gulistan-e-Jauhar - Block 4, Gulistan-e-Jauhar",4,4,120 Sq. Yd.,2.15 Crore,2025-04-26
Property_1595,Sale,Karachi,"Safoora Goth, Gulistan-e-Jauhar",3,3,135 Sq. Yd.,4 Crore,2025-04-26
Property_1596,Sale,Karachi,"Works Cooperative Housing Society, Gulistan-e-Jauhar - Block 4",3,3,240 Sq. Yd.,3.15 Crore,2025-04-26
Property_1597,Sale,Karachi,"Gulistan-e-Jauhar - Block 7, Gulistan-e-Jauhar",5,5,240 Sq. Yd.,5.25 Crore,2025-04-26
Property_1598,Sale,Karachi,"Works Cooperative Housing Society, Gulistan-e-Jauhar - Block 4",5,5,240 Sq. Yd.,4.25 Crore,2025-04-26
Property_1599,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,6.25 Crore,2025-04-26
Property_1600,Sale,Karachi,"DHA Phase 6, DHA Defence",7,7,"1,000 Sq. Yd.",10.5 Crore,2025-04-26
Property_1601,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,1.73 Crore,2025-04-23
Property_1602,Sale,Karachi,"DHA Phase 6, DHA Defence",5,5,500 Sq. Yd.,18 Crore,2025-04-23
Property_1603,Sale,Karachi,"Bahria Town - Precinct 10-B, Bahria Town Karachi",3,3,125 Sq. Yd.,1.05 Crore,2025-04-22
Property_1604,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,1.62 Crore,2025-04-22
Property_1605,Sale,Karachi,"Bahria Town - Precinct 27, Bahria Town Karachi",3,4,235 Sq. Yd.,,2025-04-22
Property_1606,Sale,Karachi,"Bahria Town - Precinct 6, Bahria Town Karachi",5,5,272 Sq. Yd.,1.05 Crore,2025-04-22
Property_1607,Sale,Karachi,"Bahria Town - Precinct 8, Bahria Town Karachi",5,5,272 Sq. Yd.,1.9 Crore,2025-04-22
Property_1608,Sale,Karachi,"Sector 31 - Punjabi Saudagar City Phase 4, Scheme 33 - Sector 31",2,3,120 Sq. Yd.,1.95 Crore,2025-04-22
Property_1609,Sale,Karachi,"Sector 25-A - Punjabi Saudagar Multi Purpose Society, Scheme 33 - Sector 25-A",4,4,120 Sq. Yd.,1.89 Crore,2025-04-22
Property_1610,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",4,4,120 Sq. Yd.,2.73 Crore,2025-04-22
Property_1611,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",4,4,120 Sq. Yd.,2.81 Crore,2025-04-22
Property_1612,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,2.86 Crore,2025-04-22
Property_1613,Sale,Karachi,"DHA Phase 8, DHA Defence",7,7,500 Sq. Yd.,4.99 Crore,2025-04-24
Property_1614,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",3,4,100 Sq. Yd.,24 Crore,2025-04-24
Property_1615,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,300 Sq. Yd.,5.9 Crore,2025-04-24
Property_1616,Sale,Karachi,"DHA Phase 8, DHA Defence",5,5,500 Sq. Yd.,11.5 Crore,2025-04-24
Property_1617,Sale,Karachi,"Gulshan-e-Iqbal - Block 3, Gulshan-e-Iqbal",6,6,240 Sq. Yd.,20.5 Crore,2025-04-24
Property_1618,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,7 Crore,2025-04-26
Property_1619,Sale,Karachi,"Federal B Area - Block 6, Federal B Area",6,6,640 Sq. Yd.,16.5 Crore,2025-04-26
Property_1620,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D-3, Gulshan-e-Iqbal",6,122 Sq. Yd.,,12.35 Crore,2025-04-26
Property_1621,Sale,Karachi,"Hansa Society, Scheme 33",4,4,120 Sq. Yd.,2.15 Crore,2025-04-26
Property_1622,Sale,Karachi,"Saima Villas, Karachi Motorway",3,3,160 Sq. Yd.,2.45 Crore,2025-04-26
Property_1623,Sale,Karachi,"Bahria Town - Precinct 11-A, Bahria Town - Precinct 11",3,3,152 Sq. Yd.,1.31 Crore,2025-04-26
Property_1624,Sale,Karachi,"Bahria Town - Precinct 11-B, Bahria Town - Precinct 11",3,3,152 Sq. Yd.,1.48 Crore,2025-04-26
Property_1625,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",4,4,272 Sq. Yd.,1.35 Crore,2025-04-26
Property_1626,Sale,Karachi,"Pir Ahmed Zaman Town, Gadap Town",4,6,120 Sq. Yd.,1.38 Crore,2025-04-22
Property_1627,Sale,Karachi,"Askari 6, Malir Cantonment",5,6,375 Sq. Yd.,6.4 Crore,2025-04-22
Property_1628,Sale,Karachi,"Askari 5 - Sector J, Askari 5",5,6,375 Sq. Yd.,7.9 Crore,2025-04-22
Property_1629,Sale,Karachi,"Naya Nazimabad - Block C, Naya Nazimabad",4,4,120 Sq. Yd.,3.05 Crore,2025-04-22
Property_1630,Sale,Karachi,"Bahria Town - Precinct 10-B, Bahria Town Karachi",3,3,125 Sq. Yd.,,2025-04-22
Property_1631,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,4,125 Sq. Yd.,71.5 Lakh,2025-04-22
Property_1632,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,4,200 Sq. Yd.,1.15 Crore,2025-04-22
Property_1633,Sale,Karachi,"Bahria Town - Precinct 31, Bahria Town Karachi",3,4,235 Sq. Yd.,1.53 Crore,2025-04-22
Property_1634,Sale,Karachi,"Bahria Homes - Iqbal Villas, Bahria Town - Precinct 2",3,4,152 Sq. Yd.,1.09 Crore,2025-04-22
Property_1635,Sale,Karachi,"Gulistan-e-Jauhar - Block 2, Gulistan-e-Jauhar",6,6,400 Sq. Yd.,1.45 Crore,2025-04-22
Property_1636,Sale,Karachi,"Bahria Town - Ali Block, Bahria Town - Precinct 12",3,3,125 Sq. Yd.,10.39 Crore,2025-04-22
Property_1637,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,1.26 Crore,2025-04-22
Property_1638,Sale,Karachi,"Gulshan-e-Iqbal - Block 6, Gulshan-e-Iqbal",6,6,400 Sq. Yd.,10.5 Crore,2025-04-24
Property_1639,Sale,Karachi,"DHA Phase 4, DHA Defence",4,4,300 Sq. Yd.,8.5 Crore,2025-04-24
Property_1640,Sale,Karachi,"Bath Island, Karachi",5,5,270 Sq. Yd.,7.75 Crore,2025-04-24
Property_1641,Sale,Karachi,"DHA Phase 7, DHA Defence",4,4,220 Sq. Yd.,9 Crore,2025-04-24
Property_1642,Sale,Karachi,"DHA Phase 5, DHA Defence",5,5,500 Sq. Yd.,7 Crore,2025-04-24
Property_1643,Sale,Karachi,"Gulshan-e-Maymar - Sector Y, Gulshan-e-Maymar",3,3,200 Sq. Yd.,10.5 Crore,2025-04-26
Property_1644,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",2,2,120 Sq. Yd.,3 Crore,2025-04-26
Property_1645,Sale,Karachi,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",6,7,260 Sq. Yd.,1.3 Crore,2025-04-26
Property_1646,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",6,6,200 Sq. Yd.,5 Crore,2025-04-26
Property_1647,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",4,5,120 Sq. Yd.,3.1 Crore,2025-04-26
Property_1648,Sale,Karachi,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",6,7,240 Sq. Yd.,1.95 Crore,2025-04-26
Property_1649,Sale,Karachi,"Gulshan-e-Maymar - Sector Q, Gulshan-e-Maymar",4,4,120 Sq. Yd.,4.25 Crore,2025-04-26
Property_1650,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",3,3,200 Sq. Yd.,1.8 Crore,2025-04-26
Property_1651,Sale,Karachi,"Meerut Society, Scheme 33",6,6,240 Sq. Yd.,4.45 Crore,2025-04-22
Property_1652,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,5.39 Crore,2025-04-22
Property_1653,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",6,6,240 Sq. Yd.,4.79 Crore,2025-04-22
Property_1654,Sale,Karachi,"Scheme 33, Karachi",4,4,120 Sq. Yd.,2.73 Crore,2025-04-22
Property_1655,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,,2025-04-22
Property_1656,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,12.8 Crore,2025-04-22
Property_1657,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",8,7,280 Sq. Yd.,14.25 Crore,2025-04-23
Property_1658,Sale,Karachi,"Saima Villas, Karachi Motorway",3,3,160 Sq. Yd.,8 Crore,2025-04-22
Property_1659,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",4,4,120 Sq. Yd.,1.34 Crore,2025-04-21
Property_1660,Sale,Karachi,"Bahria Sports City, Bahria Town Karachi",4,4,350 Sq. Yd.,2.91 Crore,2025-04-21
Property_1661,Sale,Karachi,"KDA Scheme 1, Karachi",5,6,400 Sq. Yd.,1.68 Crore,2025-04-21
Property_1662,Sale,Karachi,"KDA Scheme 1, Karachi",10,6,"1,000 Sq. Yd.",25 Crore,2025-04-21
Property_1663,Sale,Karachi,"DHA Phase 5, DHA Defence",5,5,500 Sq. Yd.,40 Crore,2025-04-24
Property_1664,Sale,Karachi,"Gulshan-e-Iqbal Town, Karachi",4,4,90 Sq. Yd.,10.5 Crore,2025-04-24
Property_1665,Sale,Karachi,"Bahria Town - Precinct 1, Bahria Town Karachi",5,5,272 Sq. Yd.,1.35 Crore,2025-04-24
Property_1666,Sale,Karachi,"Gulshan-e-Iqbal - Block 5, Gulshan-e-Iqbal",6,6,400 Sq. Yd.,3 Crore,2025-04-24
Property_1667,Sale,Karachi,"Gulshan-e-Iqbal - Block 1, Gulshan-e-Iqbal",5,5,400 Sq. Yd.,9 Crore,2025-04-24
Property_1668,Sale,Karachi,"Gulshan-e-Maymar - Sector U, Gulshan-e-Maymar",4,4,240 Sq. Yd.,8 Crore,2025-04-26
Property_1669,Sale,Karachi,"Gulshan-e-Maymar - Sector X, Gulshan-e-Maymar",4,4,200 Sq. Yd.,2.65 Crore,2025-04-26
Property_1670,Sale,Karachi,"Saadi Town - Block 7, Saadi Town",6,6,120 Sq. Yd.,2.65 Crore,2025-04-26
Property_1671,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",6,6,170 Sq. Yd.,1.95 Crore,2025-04-26
Property_1672,Sale,Karachi,"Gulshan-e-Maymar - Sector Q, Gulshan-e-Maymar",4,4,120 Sq. Yd.,2.75 Crore,2025-04-26
Property_1673,Sale,Karachi,"Gulshan-e-Maymar - Sector Q, Gulshan-e-Maymar",4,4,120 Sq. Yd.,1.82 Crore,2025-04-26
Property_1674,Sale,Karachi,"Gulshan-e-Maymar - Sector R, Gulshan-e-Maymar",2,3,120 Sq. Yd.,1.75 Crore,2025-04-26
Property_1675,Sale,Karachi,"Gulshan-e-Iqbal - Block 13/D-1, Gulshan-e-Iqbal",7,6,400 Sq. Yd.,1.35 Crore,2025-04-26
Property_1676,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",3,5,100 Sq. Yd.,3.75 Crore,2025-04-21
Property_1677,Sale,Karachi,"DHA Phase 6, DHA Defence",5,6,500 Sq. Yd.,24 Crore,2025-04-21
Property_1678,Sale,Karachi,"DHA Phase 6, DHA Defence",4,6,250 Sq. Yd.,6 Crore,2025-04-21
Property_1679,Sale,Karachi,"DHA Phase 6, DHA Defence",4,5,250 Sq. Yd.,6.25 Crore,2025-04-21
Property_1680,Sale,Karachi,"Gulshan-e-Iqbal - Block 2, Gulshan-e-Iqbal",3,3,400 Sq. Yd.,,2025-04-21
Property_1681,Sale,Karachi,"Bahria Town - Precinct 10-A, Bahria Town Karachi",3,3,200 Sq. Yd.,7.5 Crore,2025-04-20
Property_1682,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,"1,000 Sq. Yd.",1.85 Crore,2025-04-20
Property_1683,Sale,Karachi,"DHA Phase 8, DHA Defence",5,6,600 Sq. Yd.,42 Crore,2025-04-20
Property_1684,Sale,Karachi,"DHA Phase 8, DHA Defence",6,6,500 Sq. Yd.,18 Crore,2025-04-20
Property_1685,Sale,Karachi,"DHA Phase 5, DHA Defence",6,6,500 Sq. Yd.,17 Crore,2025-04-20
Property_1686,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,"1,000 Sq. Yd.",19 Crore,2025-04-20
Property_1687,Sale,Karachi,"DHA Phase 6, DHA Defence",6,6,500 Sq. Yd.,34 Crore,2025-04-20
Property_1688,Sale,Karachi,"DHA Defence, Karachi",6,6,500 Sq. Yd.,16 Crore,2025-04-24
Property_1689,Sale,Karachi,"DHA Phase 7, DHA Defence",4,4,500 Sq. Yd.,9.5 Crore,2025-04-24
Property_1690,Sale,Karachi,"DHA Phase 7, DHA Defence",6,6,500 Sq. Yd.,12 Crore,2025-04-24
Property_1691,Sale,Karachi,"DHA Phase 5, DHA Defence",9,7,800 Sq. Yd.,9.5 Crore,2025-04-24
Property_1692,Sale,Karachi,"DHA Phase 7 Extension, DHA Defence",5,5,200 Sq. Yd.,15 Crore,2025-04-24
Property_1693,Sale,Karachi,"Clifton - Block 2, Clifton",5,7,650 Sq. Yd.,6.75 Crore,2025-04-26
Property_1694,Sale,Karachi,"Musalmanan-E-Punjab Cooperative Housing Society, Scheme 33 - Sector 20-A",2,3,120 Sq. Yd.,15 Crore,2025-04-26
Property_1695,Sale,Karachi,"Soomra Society, Scheme 33",4,4,120 Sq. Yd.,1.6 Crore,2025-04-26
Property_1696,Sale,Karachi,"Hansa Society, Scheme 33",6,6,240 Sq. Yd.,2.5 Crore,2025-04-26
Property_1697,Sale,Karachi,"Falcon Complex New Malir, Malir",4,5,350 Sq. Yd.,4.25 Crore,2025-04-26
Property_1698,Sale,Karachi,"Falcon Complex New Malir, Malir",5,5,500 Sq. Yd.,7.95 Crore,2025-04-26
Property_1699,Sale,Karachi,"Capital Cooperative Housing Society, Scheme 33 - Sector 35-A",4,4,120 Sq. Yd.,9.99 Crore,2025-04-26
Property_1700,Sale,Karachi,"Rufi Lake Drive Apartments, Karachi",4,4,267 Sq. Yd.,3.03 Crore,2025-04-26
Property_1701,Sale,Karachi,"Gulshan-e-Maymar - Sector T, Gulshan-e-Maymar",6,6,240 Sq. Yd.,4.2 Crore,2025-04-20
Property_1702,Sale,Karachi,"PECHS Block 3, PECHS",10,6,160 Sq. Yd.,10.5 Crore,2025-04-20
